ID,AGE,EDUCATION,OCC,PINCODE,PROD_CATEGORY,INCOME_SEGMENT,PROSPERITY_INDEX_BAND,QUALITY_SCORE_BAND,ISSUANCE_MONTH
9386,26,higher_secondary,business,500038,trad,4,Very_high,4,Mar-22
9667,50,graduate_plus,business,721305,trad,4,Medium,4,Mar-22
5256,45,graduate_plus,business,762001,trad,5,Medium,4,May-21
5882,40,graduate_plus,salaried_pvt,127021,trad,4,High,5,Jul-21
8906,48,missing,business,600077,trad,9,High,3,Feb-22
8445,43,higher_secondary,business,442701,trad,5,High,3,Jan-22
6106,48,matriculation,business,835204,ulip,3,Medium,2,Aug-21
5324,28,graduate_plus,housewife,524124,term,3,Medium,4,May-21
7413,42,missing,housewife,600075,trad,3,High,2,Nov-21
5709,40,non_matriculation,business,781305,trad,2,Medium,2,Jul-21
6895,20,graduate_plus,salaried_pvt,685565,trad,2,Very_low,4,Sep-21
7607,19,graduate_plus,professional,230001,trad,2,High,5,Nov-21
5446,40,graduate_plus,agriculture,152026,trad,3,Medium,3,Jun-21
5330,25,graduate_plus,salaried_pvt,400604,ulip,4,Very_high,6,May-21
7968,21,graduate_plus,salaried_pvt,627855,trad,2,Very_low,4,Dec-21
9060,43,non_matriculation,business,721649,trad,3,High,3,Feb-22
7497,45,graduate_plus,business,380051,trad,10,Very_high,5,Nov-21
7707,62,missing,business,110009,ulip,9,Very_high,3,Dec-21
6380,31,graduate_plus,salaried_pvt,524004,trad,4,Very_high,6,Aug-21
8719,29,graduate_plus,salaried_pvt,530013,ulip,4,Very_high,6,Feb-22
9169,53,graduate_plus,business,756124,trad,4,Medium,4,Mar-22
8677,54,graduate_plus,business,210121,trad,7,Medium,4,Feb-22
9544,50,missing,business,302018,trad,7,Very_high,3,Mar-22
8370,32,graduate_plus,business,786602,trad,4,High,4,Jan-22
6351,57,masters_plus,professional,284003,ulip,6,Medium,5,Aug-21
8561,37,missing,salaried_govt,388365,ulip,4,Medium,3,Jan-22
6857,50,graduate_plus,business,755014,trad,4,Medium,4,Sep-21
7208,41,higher_secondary,agriculture,396051,ulip,2,Medium,2,Oct-21
5748,42,graduate_plus,business,403507,ulip,6,Very_high,5,Jul-21
9816,39,graduate_plus,business,173205,trad,4,Medium,4,Mar-22
8656,49,matriculation,business,401404,trad,3,Medium,2,Feb-22
8914,35,higher_secondary,business,412105,trad,4,High,3,Feb-22
8193,30,higher_secondary,business,786613,trad,2,Medium,3,Jan-22
5203,30,graduate_plus,professional,688002,term,3,Medium,5,Apr-21
7331,32,graduate_plus,salaried_pvt,144204,ulip,4,High,5,Nov-21
9022,41,graduate_plus,business,781123,trad,4,Very_low,3,Feb-22
5969,45,matriculation,salaried_pvt,700076,ulip,4,High,4,Jul-21
9041,46,graduate_plus,business,562114,ulip,5,Very_high,5,Feb-22
6748,54,missing,salaried_govt,835204,trad,1,Medium,3,Sep-21
9905,47,graduate_plus,business,110092,trad,7,Very_high,4,Mar-22
6220,40,graduate_plus,salaried_pvt,852122,trad,3,Low,4,Aug-21
5804,39,graduate_plus,professional,440025,trad,4,Very_high,5,Jul-21
7065,38,masters_plus,business,201304,trad,6,Very_high,5,Oct-21
9145,46,higher_secondary,business,700060,trad,5,High,3,Mar-22
9741,73,missing,retired,273212,ulip,3,Low,2,Mar-22
9353,27,higher_secondary,business,401501,trad,3,High,3,Mar-22
8580,33,graduate_plus,business,833201,trad,4,High,4,Jan-22
7566,40,masters_plus,salaried_govt,442001,ulip,5,High,5,Nov-21
9086,25,graduate_plus,salaried_govt,752016,trad,3,High,5,Feb-22
6187,29,graduate_plus,business,848131,trad,5,High,4,Aug-21
7066,24,graduate_plus,business,301019,trad,4,High,4,Oct-21
7354,NA,missing,missing,700087,ulip,10,Very_high,2,Nov-21
7050,46,graduate_plus,business,370001,trad,5,Very_high,4,Oct-21
5669,53,matriculation,business,731132,trad,2,Medium,2,Jun-21
9477,44,higher_secondary,agriculture,305625,trad,3,Medium,2,Mar-22
8192,36,masters_plus,salaried_pvt,121004,term,5,High,5,Jan-22
9299,24,graduate_plus,business,751012,trad,4,High,4,Mar-22
6541,57,missing,agriculture,735221,trad,2,High,2,Sep-21
5159,33,graduate_plus,salaried_pvt,673634,ulip,3,High,5,Apr-21
8148,57,graduate_plus,professional,530047,ulip,4,Very_high,5,Dec-21
8371,46,matriculation,business,752068,trad,3,Medium,2,Jan-22
5251,32,graduate_plus,salaried_pvt,768222,trad,1,Medium,5,May-21
5093,37,graduate_plus,salaried_govt,136038,trad,3,Medium,5,Apr-21
9456,29,graduate_plus,business,125055,trad,4,High,4,Mar-22
7083,34,masters_plus,salaried_pvt,642109,trad,4,Medium,5,Oct-21
6853,36,higher_secondary,salaried_pvt,394325,trad,3,High,4,Sep-21
8223,31,graduate_plus,business,782002,trad,4,Medium,4,Jan-22
9733,37,graduate_plus,salaried_pvt,175003,trad,8,High,5,Mar-22
5597,65,missing,professional,561203,ulip,4,High,3,Jun-21
8532,31,graduate_plus,salaried_pvt,621704,trad,2,Medium,5,Jan-22
5557,55,higher_secondary,business,441924,ulip,3,Medium,2,Jun-21
6943,45,graduate_plus,business,282004,ulip,4,High,4,Oct-21
6168,45,matriculation,agriculture,503218,trad,3,High,2,Aug-21
9048,43,matriculation,salaried_pvt,577221,trad,5,Low,3,Feb-22
9130,45,graduate_plus,business,110029,ulip,7,Very_high,5,Feb-22
6539,52,non_matriculation,agriculture,221712,ulip,1,Medium,2,Sep-21
9617,46,matriculation,business,400012,trad,6,Very_high,3,Mar-22
5083,20,graduate_plus,salaried_pvt,396125,trad,2,Medium,5,Apr-21
6731,42,matriculation,business,741137,trad,2,Medium,2,Sep-21
7690,38,graduate_plus,salaried_pvt,533005,term,5,Very_high,6,Dec-21
9418,58,graduate_plus,salaried_govt,486881,ulip,6,Very_low,4,Mar-22
7993,37,graduate_plus,business,335707,trad,4,Medium,4,Dec-21
9740,25,graduate_plus,professional,500025,ulip,3,Very_high,5,Mar-22
7846,34,matriculation,business,605602,trad,4,High,3,Dec-21
7646,45,missing,business,797001,trad,4,High,3,Dec-21
8384,50,graduate_plus,business,491441,trad,4,Medium,4,Jan-22
6839,36,matriculation,salaried_govt,262701,ulip,7,Medium,3,Sep-21
8076,22,graduate_plus,business,452006,trad,3,Medium,4,Dec-21
5404,25,graduate_plus,agriculture,495688,ulip,2,Medium,3,Jun-21
8643,19,masters_plus,salaried_pvt,263135,ulip,3,Very_low,5,Jan-22
5643,53,graduate_plus,business,801105,trad,5,Medium,4,Jun-21
5325,35,matriculation,business,388325,ulip,3,High,3,May-21
9192,29,higher_secondary,agriculture,382715,trad,3,Medium,2,Mar-22
5592,57,missing,agriculture,802313,trad,2,Medium,2,Jun-21
5140,37,graduate_plus,business,855117,trad,4,Low,3,Apr-21
9538,53,missing,business,282001,trad,4,Medium,2,Mar-22
9047,30,masters_plus,business,713381,ulip,4,High,5,Feb-22
8586,48,missing,business,531011,trad,4,High,3,Jan-22
5856,23,graduate_plus,business,431008,trad,4,High,4,Jul-21
7035,67,graduate_plus,professional,201002,ulip,5,Very_high,5,Oct-21
5469,31,graduate_plus,business,284128,ulip,5,High,4,Jun-21
9417,22,graduate_plus,business,323307,trad,7,High,4,Mar-22
5965,25,graduate_plus,salaried_pvt,400709,ulip,5,Very_high,6,Jul-21
9731,30,higher_secondary,business,758044,trad,2,Medium,3,Mar-22
8479,40,graduate_plus,business,476224,trad,3,Medium,4,Jan-22
5154,34,graduate_plus,business,395007,term,6,Very_high,5,Apr-21
5139,37,higher_secondary,business,742201,trad,5,Medium,2,Apr-21
7301,39,missing,salaried_govt,143505,ulip,4,High,4,Nov-21
9887,42,graduate_plus,business,230129,trad,4,Medium,4,Mar-22
8123,40,graduate_plus,business,477001,ulip,5,Medium,4,Dec-21
8787,42,graduate_plus,business,NA,trad,4,Missing,3,Feb-22
8419,25,higher_secondary,business,394210,trad,3,Medium,3,Jan-22
8767,41,graduate_plus,business,122001,ulip,6,Very_high,5,Feb-22
5474,41,missing,business,412308,ulip,4,High,3,Jun-21
7311,31,graduate_plus,business,753004,trad,5,Very_high,5,Nov-21
8706,28,missing,housewife,441908,ulip,1,Medium,2,Feb-22
5068,36,graduate_plus,business,400097,term,7,Very_high,5,Apr-21
9200,27,graduate_plus,salaried_pvt,422012,term,4,Low,5,Mar-22
5122,33,graduate_plus,business,517583,term,7,High,4,Apr-21
8194,29,graduate_plus,salaried_govt,277501,trad,2,Medium,5,Jan-22
8322,19,graduate_plus,business,141204,trad,4,High,4,Jan-22
6263,55,higher_secondary,salaried_govt,395010,trad,3,High,4,Aug-21
6608,30,graduate_plus,salaried_pvt,828104,trad,3,High,5,Sep-21
7952,48,higher_secondary,business,735305,trad,4,Medium,2,Dec-21
6971,41,graduate_plus,business,600078,trad,7,Very_high,5,Oct-21
6458,25,graduate_plus,salaried_pvt,639003,trad,2,Very_low,4,Aug-21
5215,25,graduate_plus,salaried_pvt,208022,term,4,Medium,5,May-21
8255,39,graduate_plus,business,821307,trad,3,Medium,4,Jan-22
8466,35,graduate_plus,business,206245,trad,3,Very_low,4,Jan-22
9206,47,graduate_plus,business,441904,trad,5,High,4,Mar-22
7684,39,graduate_plus,salaried_pvt,769001,trad,4,Very_high,6,Dec-21
5867,41,graduate_plus,salaried_pvt,732204,trad,3,Medium,5,Jul-21
8718,37,masters_plus,salaried_pvt,401208,term,6,High,5,Feb-22
6529,39,higher_secondary,agriculture,140406,ulip,2,Medium,2,Sep-21
9939,46,graduate_plus,business,834002,ulip,5,Very_high,4,Mar-22
9915,NA,missing,missing,462016,ulip,8,Very_high,2,Mar-22
5901,31,graduate_plus,business,636006,trad,3,Medium,4,Jul-21
8794,42,graduate_plus,business,517501,trad,7,Very_high,5,Feb-22
7467,30,graduate_plus,business,311001,term,4,High,4,Nov-21
5138,49,graduate_plus,business,759022,trad,4,Low,3,Apr-21
5291,37,graduate_plus,business,122001,term,5,Very_high,5,May-21
6134,50,graduate_plus,business,741121,trad,4,Medium,4,Aug-21
5523,45,graduate_plus,business,360311,ulip,4,Medium,4,Jun-21
6235,55,higher_secondary,business,324006,trad,4,High,3,Aug-21
6580,46,matriculation,business,783123,trad,2,Medium,2,Sep-21
7027,27,graduate_plus,business,413304,ulip,3,Very_low,4,Oct-21
8273,46,masters_plus,business,781028,trad,7,High,4,Jan-22
6410,32,graduate_plus,agriculture,759125,trad,1,Very_low,3,Aug-21
9764,54,graduate_plus,housewife,380009,trad,4,Very_high,4,Mar-22
6643,37,matriculation,salaried_pvt,110033,trad,5,Very_high,4,Sep-21
8131,34,graduate_plus,salaried_pvt,756115,trad,2,Low,5,Dec-21
5412,32,masters_plus,salaried_pvt,384001,term,4,Medium,5,Jun-21
8852,52,matriculation,business,834005,ulip,3,High,3,Feb-22
8837,31,graduate_plus,business,244001,ulip,4,High,4,Feb-22
6620,31,graduate_plus,salaried_pvt,421004,term,5,High,5,Sep-21
5598,29,graduate_plus,salaried_pvt,123401,trad,7,High,5,Jun-21
8674,49,missing,agriculture,147101,trad,3,Medium,2,Feb-22
6102,30,graduate_plus,professional,177045,trad,2,Low,4,Aug-21
5998,39,non_matriculation,business,385535,trad,2,High,3,Jul-21
8256,41,graduate_plus,business,760007,trad,5,High,4,Jan-22
6918,34,graduate_plus,agriculture,209731,trad,2,Medium,4,Oct-21
8326,25,matriculation,agriculture,843312,trad,2,Medium,2,Jan-22
7830,28,matriculation,agriculture,799105,trad,2,High,3,Dec-21
6815,31,graduate_plus,salaried_pvt,515801,trad,4,Low,5,Sep-21
6483,27,masters_plus,business,485001,trad,4,Medium,4,Aug-21
8049,42,non_matriculation,agriculture,491557,trad,2,Medium,2,Dec-21
6583,23,masters_plus,professional,208010,trad,2,Medium,5,Sep-21
6987,25,graduate_plus,salaried_govt,110094,trad,3,Medium,5,Oct-21
7251,31,graduate_plus,salaried_govt,571114,ulip,2,Medium,5,Oct-21
9395,34,graduate_plus,business,785630,trad,3,Medium,4,Mar-22
9073,24,graduate_plus,professional,251002,trad,2,High,5,Feb-22
8346,27,masters_plus,salaried_pvt,577501,ulip,6,High,6,Jan-22
5475,34,graduate_plus,salaried_pvt,201301,trad,8,Very_high,6,Jun-21
5960,23,graduate_plus,salaried_pvt,421301,term,5,Very_high,6,Jul-21
8932,50,graduate_plus,business,380008,ulip,7,Very_high,4,Feb-22
9265,32,graduate_plus,business,752056,trad,3,Medium,4,Mar-22
5376,25,graduate_plus,business,457661,trad,2,Medium,4,May-21
9194,57,missing,business,712235,trad,3,Medium,2,Mar-22
8809,64,graduate_plus,retired,781036,ulip,4,Medium,3,Feb-22
5407,38,graduate_plus,salaried_govt,262520,trad,4,Low,4,Jun-21
5045,44,masters_plus,salaried_pvt,680003,trad,5,High,5,Apr-21
6845,33,non_matriculation,agriculture,843312,trad,1,Medium,2,Sep-21
8175,32,matriculation,agriculture,273151,trad,1,Medium,2,Jan-22
7678,32,masters_plus,salaried_pvt,609801,trad,4,Medium,5,Dec-21
5419,61,masters_plus,professional,110088,ulip,6,Very_high,5,Jun-21
7422,33,graduate_plus,salaried_pvt,635851,trad,3,High,5,Nov-21
9020,30,graduate_plus,business,312026,trad,3,Medium,4,Feb-22
9002,32,higher_secondary,salaried_pvt,387710,trad,2,Medium,4,Feb-22
6436,28,graduate_plus,business,700093,trad,4,High,4,Aug-21
9602,60,graduate_plus,retired,431003,trad,4,High,3,Mar-22
7165,63,graduate_plus,retired,134112,ulip,4,High,3,Oct-21
5798,36,graduate_plus,salaried_govt,110085,ulip,5,Very_high,6,Jul-21
5167,36,graduate_plus,business,110033,term,6,Very_high,5,Apr-21
5305,41,higher_secondary,business,723101,trad,3,Medium,2,May-21
7350,39,matriculation,business,755023,trad,3,Low,2,Nov-21
7893,32,graduate_plus,business,132103,trad,5,Very_high,5,Dec-21
5874,22,graduate_plus,salaried_pvt,625107,trad,2,Medium,5,Jul-21
8708,54,missing,business,767016,trad,3,Medium,2,Feb-22
7629,36,graduate_plus,business,530024,trad,7,Very_high,5,Dec-21
6692,67,graduate_plus,retired,700078,trad,5,High,3,Sep-21
8870,54,higher_secondary,business,443001,trad,3,High,3,Feb-22
9024,35,higher_secondary,business,421004,trad,3,High,3,Feb-22
5688,35,graduate_plus,business,421305,trad,8,Medium,4,Jun-21
7284,43,graduate_plus,agriculture,466331,trad,2,Medium,3,Oct-21
7250,42,matriculation,business,388230,trad,2,Medium,2,Oct-21
5166,55,masters_plus,salaried_pvt,302013,trad,7,High,5,Apr-21
6477,26,graduate_plus,business,415523,trad,2,Medium,4,Aug-21
9471,63,missing,business,390019,trad,5,High,3,Mar-22
5397,41,matriculation,business,815354,trad,4,Medium,2,May-21
9730,34,graduate_plus,business,833219,trad,4,Medium,4,Mar-22
5248,33,non_matriculation,agriculture,799205,trad,2,Medium,2,May-21
6729,32,matriculation,salaried_pvt,844122,trad,4,Medium,4,Sep-21
6427,55,graduate_plus,salaried_govt,110059,ulip,5,High,5,Aug-21
8459,37,higher_secondary,salaried_pvt,425002,trad,2,High,4,Jan-22
6462,47,higher_secondary,agriculture,262728,trad,2,Medium,2,Aug-21
8534,37,masters_plus,salaried_pvt,440010,ulip,10,Very_high,6,Jan-22
5033,66,missing,housewife,712235,trad,2,Medium,2,Apr-21
9182,39,graduate_plus,salaried_govt,497229,trad,4,High,5,Mar-22
5370,30,graduate_plus,salaried_pvt,732203,trad,3,Medium,5,May-21
7870,60,higher_secondary,business,388235,trad,7,Very_low,2,Dec-21
5191,29,graduate_plus,business,382421,trad,4,Very_high,5,Apr-21
8659,43,graduate_plus,salaried_govt,721152,trad,3,Medium,5,Feb-22
5225,44,non_matriculation,business,388180,trad,4,High,3,May-21
7152,25,graduate_plus,salaried_pvt,742163,trad,3,Medium,5,Oct-21
7153,59,non_matriculation,business,362015,trad,6,Medium,2,Oct-21
7393,24,graduate_plus,business,341302,trad,2,Medium,4,Nov-21
5315,65,graduate_plus,retired,455001,ulip,4,Medium,3,May-21
9162,40,higher_secondary,business,737101,trad,4,High,3,Mar-22
9969,34,graduate_plus,professional,801110,trad,3,Medium,5,Mar-22
8440,36,graduate_plus,business,141104,trad,4,Medium,4,Jan-22
6089,55,masters_plus,salaried_pvt,440022,term,6,Very_high,6,Jul-21
8461,35,graduate_plus,business,753010,trad,4,Low,4,Jan-22
7984,28,graduate_plus,business,731214,trad,3,Very_low,4,Dec-21
8724,28,graduate_plus,professional,625017,trad,2,High,5,Feb-22
7084,23,graduate_plus,business,313327,trad,3,Medium,4,Oct-21
6732,49,matriculation,business,208014,trad,4,Medium,2,Sep-21
9467,46,non_matriculation,business,743425,trad,2,Medium,2,Mar-22
7930,30,graduate_plus,salaried_pvt,456335,term,3,Low,5,Dec-21
5889,73,matriculation,salaried,NA,ulip,3,Missing,3,Jul-21
7945,35,matriculation,business,231219,ulip,1,Medium,3,Dec-21
5194,26,masters_plus,salaried_pvt,431807,term,5,High,6,Apr-21
7529,63,missing,business,743263,ulip,3,Very_low,2,Nov-21
5755,33,graduate_plus,housewife,821115,term,3,Medium,4,Jul-21
6911,37,graduate_plus,salaried_govt,444117,ulip,4,Medium,5,Sep-21
5635,46,graduate_plus,salaried_pvt,630561,trad,2,Low,4,Jun-21
5724,26,graduate_plus,salaried_pvt,743166,trad,3,Medium,5,Jul-21
7941,51,graduate_plus,business,282002,trad,8,High,4,Dec-21
9227,36,graduate_plus,business,144040,term,4,Low,3,Mar-22
9147,32,matriculation,business,783337,trad,2,Very_low,2,Mar-22
7168,29,graduate_plus,professional,800024,trad,3,High,5,Oct-21
5361,28,graduate_plus,business,202393,ulip,3,Missing,3,May-21
7209,21,higher_secondary,professional,825409,trad,2,Medium,3,Oct-21
9263,44,graduate_plus,business,584101,trad,4,High,4,Mar-22
7661,39,graduate_plus,business,392001,ulip,5,High,4,Dec-21
6149,59,graduate_plus,business,736101,trad,5,High,4,Aug-21
7698,53,higher_secondary,salaried_govt,847306,trad,2,Medium,3,Dec-21
7264,38,masters_plus,salaried_govt,673572,ulip,5,High,5,Oct-21
7818,31,graduate_plus,salaried_pvt,400091,ulip,5,Very_high,6,Dec-21
7624,33,graduate_plus,salaried_pvt,500072,ulip,5,Very_high,6,Nov-21
5392,31,missing,missing,411061,term,3,High,3,May-21
5379,27,graduate_plus,business,508223,trad,3,High,4,May-21
6202,33,masters_plus,salaried_pvt,400707,trad,5,High,6,Aug-21
5449,41,missing,professional,486890,trad,2,Very_low,3,Jun-21
7259,37,graduate_plus,business,385535,ulip,3,High,4,Oct-21
6241,25,graduate_plus,salaried_pvt,444303,ulip,1,Medium,5,Aug-21
8363,45,graduate_plus,business,847103,trad,4,Medium,4,Jan-22
9010,30,graduate_plus,business,712415,trad,3,Medium,4,Feb-22
6710,50,masters_plus,salaried_pvt,534313,trad,5,High,5,Sep-21
5092,48,graduate_plus,business,380051,term,7,Very_high,4,Apr-21
7070,58,graduate_plus,business,250001,ulip,5,High,4,Oct-21
7243,68,missing,business,731220,trad,3,Medium,2,Oct-21
9592,45,higher_secondary,business,147201,trad,4,Medium,2,Mar-22
8636,53,higher_secondary,retired,422401,trad,4,High,2,Jan-22
7556,32,graduate_plus,business,577168,trad,2,Medium,4,Nov-21
5619,22,graduate_plus,business,151101,trad,3,High,4,Jun-21
7067,56,higher_secondary,business,411033,trad,4,High,3,Oct-21
7162,35,graduate_plus,business,423601,trad,4,Very_high,5,Oct-21
7501,51,graduate_plus,business,712124,trad,5,Very_low,3,Nov-21
6849,33,graduate_plus,business,700077,trad,4,High,4,Sep-21
6632,41,graduate_plus,salaried_govt,851129,ulip,3,Medium,5,Sep-21
7488,27,graduate_plus,business,143001,trad,4,High,4,Nov-21
6778,35,masters_plus,agriculture,485001,trad,3,Medium,4,Sep-21
5100,35,graduate_plus,business,444403,trad,4,Medium,4,Apr-21
7120,31,graduate_plus,salaried_govt,804419,trad,3,Missing,4,Oct-21
9892,47,graduate_plus,business,812001,ulip,6,Missing,3,Mar-22
6347,27,graduate_plus,professional,361002,trad,2,High,5,Aug-21
9773,41,non_matriculation,agriculture,721401,ulip,1,High,2,Mar-22
9676,34,graduate_plus,business,505327,trad,3,Medium,4,Mar-22
5218,36,matriculation,professional,841217,trad,2,Medium,3,May-21
8040,54,graduate_plus,business,272153,trad,4,Low,3,Dec-21
5777,34,graduate_plus,salaried_pvt,207123,trad,3,Medium,5,Jul-21
6357,49,graduate_plus,agriculture,244901,trad,2,Medium,3,Aug-21
6212,63,missing,retired,700097,trad,4,Very_high,3,Aug-21
8530,44,higher_secondary,business,852122,trad,2,Low,2,Jan-22
5175,32,graduate_plus,business,563135,trad,3,Medium,4,Apr-21
5281,24,graduate_plus,salaried_pvt,560078,trad,5,Very_high,6,May-21
5144,31,graduate_plus,salaried_pvt,180007,trad,3,High,5,Apr-21
6339,34,missing,missing,401504,ulip,3,Medium,2,Aug-21
5509,30,graduate_plus,salaried_pvt,110032,term,5,High,5,Jun-21
8325,46,matriculation,retired,766014,trad,2,Medium,2,Jan-22
7872,34,graduate_plus,business,389190,trad,2,Medium,4,Dec-21
7649,31,graduate_plus,business,400708,trad,5,Very_high,5,Dec-21
6906,51,graduate_plus,business,700060,ulip,4,High,4,Sep-21
5054,37,non_matriculation,housewife,766105,trad,2,Very_low,1,Apr-21
5095,26,graduate_plus,business,734311,trad,3,High,4,Apr-21
6712,21,masters_plus,salaried_pvt,497001,ulip,2,Medium,5,Sep-21
5774,51,missing,salaried_pvt,134003,ulip,5,Very_high,4,Jul-21
7140,28,masters_plus,professional,133302,trad,4,Medium,5,Oct-21
7815,48,graduate_plus,business,205265,trad,4,Medium,4,Dec-21
6243,25,matriculation,agriculture,821102,trad,2,Medium,2,Aug-21
6416,36,graduate_plus,salaried_govt,785601,trad,3,Very_low,4,Aug-21
6407,46,graduate_plus,business,802101,trad,4,Missing,3,Aug-21
5615,23,graduate_plus,salaried_pvt,221002,term,3,High,5,Jun-21
7089,30,graduate_plus,salaried_pvt,700060,trad,3,High,5,Oct-21
8986,45,graduate_plus,salaried_pvt,421202,ulip,6,High,5,Feb-22
8159,36,graduate_plus,professional,413703,ulip,3,Very_low,4,Dec-21
6084,46,graduate_plus,salaried_govt,441501,term,4,Medium,5,Jul-21
5900,29,graduate_plus,business,110087,trad,5,Very_high,5,Jul-21
6402,65,graduate_plus,salaried_govt,482001,ulip,3,High,5,Aug-21
6229,29,masters_plus,salaried_pvt,110016,trad,5,Very_high,6,Aug-21
6568,32,masters_plus,salaried_pvt,211008,term,4,Medium,5,Sep-21
9270,50,graduate_plus,business,490009,trad,4,Medium,4,Mar-22
9432,24,graduate_plus,business,442401,ulip,4,High,4,Mar-22
8936,23,graduate_plus,business,110044,trad,4,High,4,Feb-22
9352,51,missing,salaried_govt,174303,ulip,4,High,4,Mar-22
7898,63,missing,retired,402107,ulip,3,High,2,Dec-21
9580,36,matriculation,business,756079,trad,3,Medium,2,Mar-22
8248,28,graduate_plus,salaried_pvt,500086,trad,5,Very_high,6,Jan-22
7829,54,masters_plus,business,246701,ulip,5,Medium,4,Dec-21
8653,43,matriculation,agriculture,285123,trad,2,Medium,2,Feb-22
6349,46,graduate_plus,business,110080,trad,5,Medium,4,Aug-21
6565,62,higher_secondary,business,363621,ulip,5,Very_high,3,Sep-21
9119,18,higher_secondary,professional,712413,trad,2,High,4,Feb-22
7405,19,higher_secondary,business,811106,trad,2,Medium,3,Nov-21
6205,34,higher_secondary,business,712409,trad,2,Medium,3,Aug-21
6646,25,masters_plus,salaried_pvt,484661,trad,3,High,6,Sep-21
7991,22,graduate_plus,business,752030,trad,2,Low,4,Dec-21
9357,62,graduate_plus,retired,313301,ulip,4,High,3,Mar-22
5277,48,non_matriculation,agriculture,383235,trad,4,Medium,2,May-21
7787,68,missing,retired,711205,trad,7,Very_high,3,Dec-21
7801,48,higher_secondary,salaried_pvt,413736,ulip,3,Low,3,Dec-21
5684,31,graduate_plus,business,444906,trad,4,High,4,Jun-21
6981,43,graduate_plus,business,174101,trad,4,Medium,4,Oct-21
9140,24,graduate_plus,salaried_pvt,758001,term,5,High,5,Feb-22
8929,31,matriculation,business,798601,trad,3,High,3,Feb-22
5955,52,non_matriculation,agriculture,854326,trad,3,Medium,2,Jul-21
5739,42,masters_plus,salaried_pvt,125001,term,5,High,5,Jul-21
8988,43,matriculation,business,757030,trad,3,High,3,Feb-22
8590,32,graduate_plus,salaried_pvt,736133,trad,2,Very_low,5,Jan-22
7631,51,graduate_plus,business,110085,ulip,5,Very_high,4,Dec-21
8260,31,graduate_plus,business,385310,trad,2,Medium,4,Jan-22
8014,27,matriculation,business,721201,trad,3,Medium,3,Dec-21
5846,25,graduate_plus,salaried_pvt,474001,trad,3,High,5,Jul-21
5500,42,graduate_plus,business,395009,ulip,6,High,4,Jun-21
6145,53,graduate_plus,salaried_govt,263645,ulip,5,Very_high,5,Aug-21
9561,40,graduate_plus,business,132001,trad,5,High,4,Mar-22
7667,42,graduate_plus,business,712512,ulip,6,Medium,4,Dec-21
6595,28,matriculation,salaried_pvt,826004,trad,2,Very_high,5,Sep-21
9139,28,higher_secondary,business,422007,ulip,3,High,3,Feb-22
9316,72,missing,business,208010,ulip,7,Medium,2,Mar-22
5410,28,graduate_plus,business,242001,ulip,4,Medium,4,Jun-21
5652,45,matriculation,business,799102,trad,1,Medium,2,Jun-21
5402,22,graduate_plus,salaried_govt,333024,ulip,3,High,5,May-21
5941,42,graduate_plus,business,733129,trad,4,Medium,4,Jul-21
5312,40,graduate_plus,business,413113,trad,7,Very_low,3,May-21
8216,35,matriculation,business,396155,trad,1,Medium,3,Jan-22
7848,24,graduate_plus,salaried_pvt,421002,term,5,Very_high,6,Dec-21
7147,33,graduate_plus,business,505327,trad,5,Medium,4,Oct-21
5983,40,graduate_plus,business,282005,trad,5,High,4,Jul-21
8955,59,graduate_plus,business,110075,trad,6,Very_high,4,Feb-22
8698,41,graduate_plus,business,784115,trad,5,Very_low,3,Feb-22
5448,32,graduate_plus,salaried_pvt,757086,trad,3,Medium,5,Jun-21
7206,59,masters_plus,retired,126102,trad,5,High,4,Oct-21
8753,45,graduate_plus,business,226001,trad,6,High,4,Feb-22
9796,18,graduate_plus,business,461775,ulip,4,Medium,4,Mar-22
8493,30,matriculation,agriculture,829122,ulip,2,Medium,2,Jan-22
9856,45,matriculation,professional,799102,trad,3,Medium,3,Mar-22
6255,49,matriculation,agriculture,232107,trad,2,Low,2,Aug-21
5562,30,graduate_plus,business,175049,ulip,4,High,4,Jun-21
9481,34,higher_secondary,business,400067,trad,5,Very_high,4,Mar-22
7199,26,graduate_plus,business,382405,trad,5,Medium,4,Oct-21
9524,33,graduate_plus,business,328001,trad,5,Medium,4,Mar-22
6783,27,graduate_plus,salaried_govt,495118,trad,2,Medium,5,Sep-21
8154,50,higher_secondary,business,383001,trad,4,High,3,Dec-21
6183,48,graduate_plus,salaried_govt,401101,trad,5,Very_high,5,Aug-21
9539,50,graduate_plus,salaried_pvt,731204,trad,3,Medium,5,Mar-22
7751,34,graduate_plus,business,844101,trad,3,Medium,4,Dec-21
9923,58,missing,salaried_pvt,401201,ulip,6,Very_high,4,Mar-22
8739,29,graduate_plus,business,824129,ulip,3,Medium,4,Feb-22
7345,60,graduate_plus,business,743411,ulip,4,Medium,4,Nov-21
5940,39,graduate_plus,business,144001,trad,4,High,4,Jul-21
5780,44,matriculation,business,741101,trad,2,Medium,2,Jul-21
9601,31,graduate_plus,salaried_govt,431601,trad,3,High,5,Mar-22
9122,54,matriculation,agriculture,124103,trad,6,Medium,2,Feb-22
6300,62,graduate_plus,business,121006,ulip,10,Very_high,4,Aug-21
8438,20,graduate_plus,business,250110,ulip,4,High,4,Jan-22
8432,47,graduate_plus,business,734429,trad,4,Medium,4,Jan-22
